occupation_code,occupation_name,ksa_id,ksa_type,ksa_unit_name,ksa_definition,subcategory,related_tasks,semantic_cluster_id
6-11-03-01,合成氨生产工,S003,Skill,异常逻辑推理,基于多源数据线索，快速推导故障根源并制定逻辑严密的解决方案。,Cognitive,T004|T006,CL6634
6-11-03-01,合成氨生产工,A001,Ability,系统分析能力,在复杂工况下快速整合数据，识别潜在风险并评估系统稳定性。,Cognitive,T001|T004,CL6635
6-11-03-01,合成氨生产工,A002,Ability,现场巡检体能,具备在化工现场复杂环境中长时间行走、攀爬及进行体力操作的生理素质。,Physical,T006|T009,CL0936
6-11-03-01,合成氨生产工,A003,Ability,责任决策力,在高压环境下保持冷静，对涉及生命财产安全的决策承担最终责任并果断执行。,Social,T005|T008,CL6636
6-11-03-02,尿素生产工,K001,Knowledge,尿素工艺原理,掌握氨与二氧化碳合成尿素的化学反应机理、热力学特性及造粒物理过程的基础理论知识。,Declarative,T001|T003,CL6637
6-11-03-02,尿素生产工,K002,Knowledge,合成控制规程,熟悉合成塔、分解吸收塔及造粒机的标准操作流程、参数设定范围及异常处理预案。,Procedural,T002|T004,CL6638
6-11-03-02,尿素生产工,K003,Knowledge,生产优化策略,理解如何通过调整工艺参数实现能耗最低化与产品品质最优化的系统性决策逻辑。,Strategic,T006|T008,CL5897
6-11-03-02,尿素生产工,S001,Skill,合成控制操作,熟练运用DCS系统调节温度、压力、流量等关键指标，确保反应在最佳区间运行。,Technical,T001|T003,CL6639
6-11-03-02,尿素生产工,S002,Skill,班组沟通协作,能够清晰传达生产指令，协调上下游工序，并在紧急情况下有效组织人员应对。,Interpersonal,T008|T010,CL5891
6-11-03-02,尿素生产工,S003,Skill,异常诊断分析,通过观察数据趋势与现场现象，快速识别故障根源并制定修正措施。,Cognitive,T006|T004,CL6600
6-11-03-02,尿素生产工,A001,Ability,工艺分析能力,具备将复杂的化学反应数据转化为可执行操作指令的逻辑推理与判断能力。,Cognitive,T006|T003,CL5884
6-11-03-02,尿素生产工,A002,Ability,设备巡检体能,能够适应高温、高压及噪音环境，长时间进行设备巡视与手动阀门操作。,Physical,T004|T007,CL6640
6-11-03-02,尿素生产工,A003,Ability,责任与细心,在高压生产环境下保持高度专注，对细微参数变化敏感，确保零事故运行。,Social,T005|T009,CL6641
6-11-03-03,硝酸铵生产工,K001,Knowledge,硝酸铵工艺原理,掌握硝酸铵生产中的化学反应机理、中和反应热力学及造粒物理过程的基础理论知识。,Declarative,T001|T004,CL6642
6-11-03-03,硝酸铵生产工,K002,Knowledge,中和与造粒操作规程,熟悉从原料中和到蒸发结晶再到造粒成型的具体操作步骤、参数标准及异常处理流程。,Procedural,T002|T003,CL6643
6-11-03-03,硝酸铵生产工,K003,Knowledge,生产安全与风险管控策略,理解硝酸铵作为氧化剂的危险特性，掌握预防爆炸、泄漏等事故的应急策略与合规管理逻辑。,Strategic,T005|T007,CL6644
6-11-03-03,硝酸铵生产工,S001,Skill,设备操作与参数调控,熟练运用中和塔、蒸发器及造粒机等设备，精准控制温度、压力、流量等关键工艺参数。,Technical,T001|T002,CL6521
6-11-03-03,硝酸铵生产工,S002,Skill,团队沟通与协作,在倒班交接、故障处理及生产协调中，能够清晰传达信息并建立有效的团队协作关系。,Interpersonal,T008,CL4842
6-11-03-03,硝酸铵生产工,S003,Skill,数据分析与异常诊断,能够解读生产数据报表，运用逻辑推理快速定位工艺偏差原因并制定调整方案。,Cognitive,T004|T005,CL6645
6-11-03-03,硝酸铵生产工,A001,Ability,逻辑分析与决策能力,在复杂工艺波动中保持冷静，运用分析能力快速判断局势并做出正确的操作决策。,Cognitive,T004|T005,CL3313
6-11-03-03,硝酸铵生产工,A002,Ability,精细动作与身体协调,具备在工业现场进行设备巡检、阀门调节及物料取样所需的身体耐力与精细操作能力。,Physical,T003|T010,CL2778
6-11-03-03,硝酸铵生产工,A003,Ability,职业责任感与专注力,在高风险化工环境中保持高度专注，对生产安全与产品质量承担强烈的个人责任感。,Social,T007|T008,CL5938
6-11-03-04,硫酸铵生产工,K001,Knowledge,硫酸铵工艺原理,理解硫酸与氨气中和反应生成硫酸铵的化学方程式、热力学特性及结晶动力学机制。,Declarative,T001|T003,CL6646
6-11-03-04,硫酸铵生产工,K002,Knowledge,结晶分离操作规程,掌握控制过饱和度、温度梯度及搅拌速度以优化晶体纯度与粒径的具体操作步骤。,Procedural,T002|T004,CL6647
6-11-03-04,硫酸铵生产工,K003,Knowledge,生产异常应对策略,制定在氧化失控或结晶堵塞时的紧急处置方案与工艺调整逻辑。,Strategic,T006|T007,CL5906
6-11-03-04,硫酸铵生产工,S001,Skill,中和控制操作,精准调节酸碱投料比与反应温度，确保中和反应在最佳区间运行的实操能力。,Technical,T001|T003,CL6648
6-11-03-04,硫酸铵生产工,S002,Skill,班组沟通协作,在交接班与异常处理中与同事进行高效信息传递与责任确认的沟通技巧。,Interpersonal,T007|T008,CL5891
6-11-03-04,硫酸铵生产工,S003,Skill,工艺数据分析,从生产数据中识别结晶趋势与氧化效率，并据此调整工艺参数的逻辑推理能力。,Cognitive,T004|T005,CL6649
6-11-03-04,硫酸铵生产工,A001,Ability,环境感知判断,通过视觉、听觉敏锐察觉设备异响、泄漏或结晶异常的能力。,Cognitive,T004|T006,CL6650
6-11-03-04,硫酸铵生产工,A002,Ability,体力作业耐力,在化工现场长时间进行巡检、清理残留物及穿戴防护装备的体能储备。,Physical,T008|T010,CL6651
6-11-03-04,硫酸铵生产工,A003,Ability,责任伦理意识,对生产安全与产品质量保持高度负责，严格执行操作规范的职业态度。,Social,T007|T010,CL4899
6-11-03-05,过磷酸钙生产工,K001,Knowledge,过磷酸钙工艺原理,掌握硫酸分解磷矿制取过磷酸钙的化学反应机理、热力学特性及工艺流程知识。,Declarative,T001|T003,CL6652
6-11-03-05,过磷酸钙生产工,K002,Knowledge,设备操作与熟化控制规程,熟悉造粒机、干燥机等设备的操作规范，以及混合、熟化过程中的具体控制参数标准。,Procedural,T002|T004,CL6653
6-11-03-05,过磷酸钙生产工,K003,Knowledge,生产异常诊断与应急策略,具备根据反应异常现象制定应急处理方案及优化生产策略的决策知识。,Strategic,T007|T005,CL6654
6-11-03-05,过磷酸钙生产工,S001,Skill,混合与化成操作技能,能够熟练控制物料混合比例、反应温度及化成时间，确保产品物理化学指标达标。,Technical,T002|T003,CL6655
6-11-03-05,过磷酸钙生产工,S002,Skill,团队协作与沟通技能,在交接班、故障处理及多岗位配合中，能够准确传递信息并协调他人行动。,Interpersonal,T008|T010,CL5627
6-11-03-05,过磷酸钙生产工,S003,Skill,过程分析与决策技能,能够分析生产数据与现场现象，快速判断异常原因并做出调整决策。,Cognitive,T001|T007,CL6656
6-11-03-05,过磷酸钙生产工,A001,Ability,环境感知与判断能力,能够敏锐察觉设备运行声音、气味及温度变化，识别潜在安全隐患。,Cognitive,T005|T001,CL5549
6-11-03-05,过磷酸钙生产工,A002,Ability,体力操作与耐力,具备在化工现场进行设备巡检、清理及应急维修所需的体力与身体协调性。,Physical,T009|T007,CL6038
6-11-03-05,过磷酸钙生产工,A003,Ability,责任承担与专注力,在高风险生产环境中保持高度专注，对生产安全与产品质量承担个人责任。,Social,T008|T010,CL6657
6-11-03-06,复混肥生产工,K001,Knowledge,复混肥工艺原理,理解复混肥生产中化学反应机理、造粒干燥流程及物料平衡的基本理论知识。,Declarative,T001|T003,CL6658
6-11-03-06,复混肥生产工,K002,Knowledge,反应器操作规范,掌握反应器启动、运行、停机及故障处理的标准作业程序与安全规程。,Procedural,T001|T004,CL6598
6-11-03-06,复混肥生产工,K003,Knowledge,生产异常应对策略,针对原料波动、设备故障等突发状况制定并执行最优生产调整方案的决策逻辑。,Strategic,T007|T009,CL5906
6-11-03-06,复混肥生产工,S001,Skill,造粒干燥调控,熟练运用工具与设备调节温度、湿度及转速，确保产品颗粒度与水分达标。,Technical,T003|T005,CL6659
6-11-03-06,复混肥生产工,S002,Skill,生产异常沟通,准确描述设备故障现象，与技术人员及管理层进行高效信息传递与协调。,Interpersonal,T009,CL6358
6-11-03-06,复混肥生产工,S003,Skill,数据逻辑分析,从生产数据中识别趋势与异常，运用逻辑推理判断工艺参数调整方向。,Cognitive,T007|T004,CL0951
6-11-03-06,复混肥生产工,A001,Ability,工艺参数敏锐度,通过感官观察与数据分析，快速识别反应过程细微变化的认知能力。,Cognitive,T004|T007,CL5944
6-11-03-06,复混肥生产工,A002,Ability,设备巡检体能,在工业现场长时间站立、行走及操作工具进行设备检查的体力耐力。,Physical,T005|T008,CL6640
6-11-03-06,复混肥生产工,A003,Ability,生产责任承担,在复杂生产环境中保持高度专注，对产品质量与设备安全负责的心理素质。,Social,T009|T001,CL5886
6-11-03-07,钙镁磷肥生产工,K001,Knowledge,钙镁磷肥工艺原理,掌握从原料配比、高温熔融到水淬干燥的完整化学与物理转化机制。,Declarative,T001|T002|T003,CL6660
6-11-03-07,钙镁磷肥生产工,K002,Knowledge,高温炉与球磨设备操作规范,熟悉高温炉温度控制曲线、球磨机转速设定及水淬系统的安全操作规程。,Procedural,T001|T004|T005,CL6661
6-11-03-07,钙镁磷肥生产工,K003,Knowledge,生产异常诊断与应急策略,基于工艺参数波动判断故障根源，并制定相应的应急处理与恢复方案。,Strategic,T005|T008,CL6654
6-11-03-07,钙镁磷肥生产工,S001,Skill,设备操控与参数调节,能够熟练操控高温炉、球磨机等核心设备，并实时微调工艺参数。,Technical,T001|T002|T003,CL5907
6-11-03-07,钙镁磷肥生产工,S002,Skill,班组协作与沟通,在复杂生产环境中与同事、管理人员进行有效信息传递与责任确认。,Interpersonal,T007|T009,CL6662
6-11-03-07,钙镁磷肥生产工,S003,Skill,工艺数据分析与决策,从生产数据中识别异常趋势，结合经验做出优化生产的判断。,Cognitive,T004|T005,CL6663
6-11-03-07,钙镁磷肥生产工,A001,Ability,环境感知与逻辑推理,在嘈杂、高温环境下保持专注，快速推理设备状态与工艺逻辑。,Cognitive,T004|T005,CL6664
6-11-03-07,钙镁磷肥生产工,A002,Ability,高强度体力作业,具备在高温、高噪环境下进行长时间站立、搬运及应急维修的体能。,Physical,T001|T003|T008,CL6665
6-11-03-07,钙镁磷肥生产工,A003,Ability,职业责任感与合规意识,对生产安全与产品质量保持高度负责，严格遵守行业法规与操作标准。,Social,T007|T010,CL4908
6-11-03-08,钾肥生产工,K001,Knowledge,钾肥工艺原理,掌握钾矿浮选、结晶及干燥的化学与物理转化机制。,Declarative,T001|T002,CL6666
6-11-03-08,钾肥生产工,K002,Knowledge,浮选控制规程,熟悉浮选药剂添加量、pH值调节及气泡控制的操作标准。,Procedural,T001|T004,CL6667
6-11-03-08,钾肥生产工,K003,Knowledge,生产异常决策策略,基于结晶堵塞或设备故障制定应急处理与工艺调整方案。,Strategic,T005|T004,CL6668
6-11-03-08,钾肥生产工,S001,Skill,浮选参数调控,能够熟练调节浮选机转速、给矿量及药剂配比以维持最佳分选效果。,Technical,T001,CL6669
6-11-03-08,钾肥生产工,S002,Skill,团队沟通协作,在交接班及故障处理中与同事及管理人员进行高效信息传递。,Interpersonal,T007|T008,CL4777
6-11-03-08,钾肥生产工,S003,Skill,数据逻辑分析,从生产报表中识别趋势、异常值并推导工艺改进点。,Cognitive,T004|T006,CL0951
6-11-03-08,钾肥生产工,A001,Ability,故障诊断思维,快速定位设备故障根源并逻辑推导修复步骤的能力。,Cognitive,T005|T004,CL4615
6-11-03-08,钾肥生产工,A002,Ability,体力作业耐力,在粉尘、高温环境下长时间进行设备巡检与清理的体能。,Physical,T007|T010,CL6651
6-11-03-08,钾肥生产工,A003,Ability,安全责任意识,对生产安全保持高度警惕并严格执行安全规范的心理素质。,Social,T007|T008,CL4831
6-11-04-00,农药生产工,K001,Knowledge,农药合成原理,掌握农药化学合成路径、反应机理及发酵工程基础理论的知识体系。,Declarative,T001|T003,CL6670
6-11-04-00,农药生产工,K002,Knowledge,制剂加工工艺流程,熟悉从原料投料到成品包装的标准化操作步骤、设备参数设定及质量控制节点。,Procedural,T002|T004,CL6671
6-11-04-00,农药生产工,K003,Knowledge,生产安全与合规策略,理解化工生产中的风险识别、应急预案制定及国家环保法规的战略性应用。,Strategic,T005|T008,CL6514
6-11-04-00,农药生产工,S001,Skill,反应控制操作,熟练运用仪表与手动调节手段，精准控制温度、压力及反应速率的技术能力。,Technical,T001,CL6672
6-11-04-00,农药生产工,S002,Skill,团队沟通协作,在生产过程中与上下游工序人员及管理人员进行有效信息传递与协调配合的能力。,Interpersonal,T010,CL4777
