Occupation Code / 职业代码,Occupation Name / 职业名称,Task ID / 任务编号,Task Description (CN) / 任务描述 (中文),Weight Category / 权重类别,Weight Percentage / 权重百分比,Substitutivity (0-1) / 替代性 (0-1 分制),Augmentation (0-1) / 增强性 (0-1 分制),Complementarity (0-1) / 互补性 (0-1 分制),Substitutivity (1-5) / 替代性 (1-5 分制),Augmentation (1-5) / 增强性 (1-5 分制),Complementarity (1-5) / 互补性 (1-5 分制)
,石墨化工,T003,执行出炉操作并检查成品,Primary,0.12,0.3,0.5,0.6,2,3,3
,石墨化工,T004,分析石墨化炉运行数据,Primary,0.12,0.9,0.9,0.85,5,5,4
,石墨化工,T005,维护石墨化炉设备状态,Primary,0.12,0.25,0.6,0.7,2,3,4
,石墨化工,T006,记录生产日志与操作报告,Secondary,0.1,0.95,0.98,0.95,5,5,5
,石墨化工,T007,处理突发设备故障,Secondary,0.1,0.4,0.7,0.8,3,4,4
,石墨化工,T008,协调班组生产进度,Secondary,0.1,0.5,0.6,0.75,3,3,4
,石墨化工,T009,清理炉内残留物,Ancillary,0.05,0.15,0.4,0.5,2,3,3
,石墨化工,T010,整理岗位安全档案,Ancillary,0.05,0.9,0.85,0.8,5,4,4
,炭素制品工,T001,操作车床加工炭素部件,Primary,0.12,0.35,0.75,0.65,2,4,4
,炭素制品工,T002,执行锯切炭素原材料,Primary,0.12,0.4,0.7,0.6,3,4,3
,炭素制品工,T003,监控炭素加工质量与尺寸,Primary,0.12,0.5,0.8,0.5,3,4,3
,炭素制品工,T004,完成炭素制品包装作业,Primary,0.12,0.6,0.65,0.4,3,4,3
,炭素制品工,T005,维护炭素加工设备运行状态,Primary,0.12,0.3,0.7,0.7,2,4,4
,炭素制品工,T006,记录生产数据与工艺参数,Secondary,0.1,0.85,0.9,0.2,4,5,2
,炭素制品工,T007,协调班组生产进度与交接,Secondary,0.1,0.7,0.6,0.3,4,3,2
,炭素制品工,T008,清理工作现场与废料处理,Secondary,0.1,0.55,0.5,0.45,3,3,3
,炭素制品工,T009,协助新员工进行技能培训,Ancillary,0.05,0.8,0.4,0.2,4,3,2
,炭素制品工,T010,响应突发设备故障报警,Ancillary,0.05,0.45,0.75,0.55,3,4,3
,炭素特种材料工,T001,操作炭化炉进行纤维热处理,Primary,0.12,0.35,0.75,0.65,2,4,4
,炭素特种材料工,T002,手工编织炭纤维预制体,Primary,0.12,0.15,0.4,0.85,2,3,4
,炭素特种材料工,T003,执行复合材料浸渍与固化工艺,Primary,0.12,0.4,0.8,0.6,3,4,3
,炭素特种材料工,T004,分析石墨烯微观结构缺陷,Primary,0.12,0.55,0.9,0.45,3,5,3
,炭素特种材料工,T005,创新优化特种材料配方,Primary,0.12,0.2,0.65,0.8,2,4,4
,炭素特种材料工,T006,检测成品炭素材料物理性能,Secondary,0.1,0.6,0.85,0.4,3,4,3
,炭素特种材料工,T007,维护炭化设备运行状态,Secondary,0.1,0.3,0.7,0.7,2,4,4
,炭素特种材料工,T008,记录生产批次质量数据,Secondary,0.1,0.85,0.95,0.15,4,5,2
,炭素特种材料工,T009,协调团队解决突发工艺异常,Ancillary,0.1,0.1,0.5,0.9,1,3,5
,人工合成晶体工,T001,操作晶体生长炉,Primary,0.12,0.3,0.85,0.75,2,4,4
,人工合成晶体工,T002,处理原料粉末,Primary,0.12,0.2,0.6,0.8,2,3,4
,人工合成晶体工,T003,监控烧结过程,Primary,0.12,0.25,0.8,0.7,2,4,4
,人工合成晶体工,T004,加工晶体成品,Primary,0.12,0.35,0.7,0.65,2,4,4
,人工合成晶体工,T005,记录生产数据,Primary,0.12,0.9,0.95,0.1,5,5,1
,人工合成晶体工,T006,分析晶体缺陷,Secondary,0.1,0.4,0.75,0.6,3,4,3
,人工合成晶体工,T007,维护生产设备,Secondary,0.1,0.3,0.5,0.7,2,3,4
,人工合成晶体工,T008,优化工艺参数,Secondary,0.1,0.45,0.8,0.55,3,4,3
,人工合成晶体工,T009,清理工作区域,Ancillary,0.05,0.8,0.4,0.2,4,3,2
,人工合成晶体工,T010,培训新员工,Ancillary,0.05,0.1,0.3,0.9,1,2,5
,高岭土加工工,T001,操作粉碎设备处理高岭土原料,Primary,0.12,0.35,0.75,0.65,2,4,4
,高岭土加工工,T002,监控煅烧炉温度与气氛参数,Primary,0.12,0.45,0.8,0.55,3,4,3
,高岭土加工工,T003,执行制浆工艺配比与混合操作,Primary,0.12,0.3,0.7,0.6,2,4,3
,高岭土加工工,T004,检测成品高岭土粒度与白度指标,Primary,0.12,0.5,0.65,0.5,3,4,3
,高岭土加工工,T005,维护加工设备及排除机械故障,Primary,0.12,0.2,0.4,0.8,2,3,4
,高岭土加工工,T006,记录生产数据与填写质量报表,Secondary,0.1,0.85,0.9,0.15,4,5,2
,高岭土加工工,T007,协调班组生产进度与物料调度,Secondary,0.1,0.4,0.6,0.6,3,3,3
,高岭土加工工,T008,执行车间安全巡查与隐患整改,Secondary,0.1,0.3,0.5,0.7,2,3,4
,高岭土加工工,T009,整理归档工艺文档与操作手册,Ancillary,0.05,0.9,0.85,0.1,5,4,1
,高岭土加工工,T010,培训新员工掌握基础操作规范,Ancillary,0.05,0.25,0.4,0.75,2,3,4
,珍珠岩加工工,T001,操作破碎设备处理原料,Primary,0.12,0.35,0.75,0.65,2,4,4
,珍珠岩加工工,T002,监控焙烧炉温度与时间,Primary,0.12,0.45,0.8,0.55,3,4,3
,珍珠岩加工工,T003,执行制品成型与脱模操作,Primary,0.12,0.3,0.7,0.7,2,4,4
,珍珠岩加工工,T004,检验成品外观与密度指标,Primary,0.12,0.5,0.65,0.5,3,4,3
,珍珠岩加工工,T005,维护生产设备与清理现场,Primary,0.12,0.25,0.6,0.75,2,3,4
,珍珠岩加工工,T006,记录生产数据与异常报告,Secondary,0.1,0.85,0.9,0.2,4,5,2
,珍珠岩加工工,T007,协调班组生产进度,Secondary,0.1,0.4,0.5,0.6,3,3,3
,珍珠岩加工工,T008,学习新工艺与操作规范,Secondary,0.1,0.7,0.8,0.3,4,4,2
,珍珠岩加工工,T009,协助新员工进行安全培训,Ancillary,0.05,0.35,0.4,0.85,2,3,4
,珍珠岩加工工,T010,处理突发设备故障,Ancillary,0.05,0.2,0.55,0.8,2,3,4
,石棉制品工,T001,开解石棉纤维原料,Primary,0.12,0.15,0.4,0.85,2,3,4
,石棉制品工,T002,纺织石棉纤维成坯,Primary,0.12,0.2,0.55,0.8,2,3,4
,石棉制品工,T003,热压成型摩擦材料,Primary,0.12,0.25,0.65,0.75,2,4,4
,石棉制品工,T004,检测制品物理性能,Primary,0.12,0.3,0.7,0.7,2,4,4
,石棉制品工,T005,维护生产现场安全,Primary,0.12,0.1,0.5,0.9,1,3,5
,石棉制品工,T006,整理生产记录文档,Secondary,0.1,0.85,0.9,0.2,4,5,2
,石棉制品工,T007,沟通生产异常问题,Secondary,0.1,0.4,0.6,0.6,3,3,3
,石棉制品工,T008,清理设备残留粉尘,Secondary,0.1,0.2,0.45,0.8,2,3,4
,石棉制品工,T009,协助新员工培训,Ancillary,0.05,0.3,0.7,0.7,2,4,4
,石棉制品工,T010,归档废弃材料数据,Ancillary,0.05,0.9,0.85,0.15,5,4,2
,云母制品工,T001,手工剥取云母片材,Primary,0.12,0.25,0.65,0.75,2,4,4
,云母制品工,T002,分选云母片材规格,Primary,0.12,0.4,0.85,0.6,3,4,3
,云母制品工,T003,操作制粉设备处理云母,Primary,0.12,0.3,0.7,0.7,2,4,4
,云母制品工,T004,检验云母制品成品质量,Primary,0.12,0.35,0.8,0.65,2,4,4
,云母制品工,T005,维护云母加工工具设备,Primary,0.12,0.2,0.5,0.8,2,3,4
,云母制品工,T006,记录生产批次数据,Secondary,0.1,0.9,0.95,0.2,5,5,2
,云母制品工,T007,清理加工现场环境,Secondary,0.1,0.5,0.4,0.3,3,3,2
,云母制品工,T008,沟通生产异常状况,Secondary,0.1,0.85,0.75,0.4,4,4,3
,云母制品工,T009,整理云母原料库存,Ancillary,0.05,0.7,0.6,0.3,4,3,2
,云母制品工,T010,遵守安全操作规范,Ancillary,0.05,0.95,0.9,0.1,5,5,1
,露天采矿工,T001,操作穿孔设备,Primary,0.12,0.35,0.85,0.65,2,4,4
,露天采矿工,T002,执行采掘作业,Primary,0.12,0.25,0.8,0.75,2,4,4
,露天采矿工,T003,识别矿岩性质,Primary,0.12,0.4,0.7,0.6,3,4,3
,露天采矿工,T004,执行安全巡检,Primary,0.12,0.3,0.75,0.7,2,4,4
,露天采矿工,T005,维护作业设备,Primary,0.12,0.45,0.6,0.55,3,3,3
,露天采矿工,T006,沟通作业指令,Secondary,0.1,0.6,0.8,0.4,3,4,3
,露天采矿工,T007,记录作业数据,Secondary,0.1,0.85,0.9,0.2,4,5,2
,露天采矿工,T008,清理作业现场,Secondary,0.1,0.5,0.5,0.5,3,3,3
,露天采矿工,T009,协助新人培训,Ancillary,0.05,0.7,0.6,0.3,4,3,2
,露天采矿工,T010,整理作业文档,Ancillary,0.05,0.9,0.95,0.1,5,5,1
,露天矿物开采辅助工,T001,执行边坡加固作业,Primary,0.12,0.15,0.65,0.8,2,4,4
,露天矿物开采辅助工,T002,实施排水系统操作,Primary,0.12,0.3,0.75,0.7,2,4,4
,露天矿物开采辅助工,T003,执行设备日常维护,Primary,0.12,0.25,0.7,0.75,2,4,4
,露天矿物开采辅助工,T004,执行警戒防范任务,Primary,0.12,0.4,0.6,0.65,3,3,4
,露天矿物开采辅助工,T005,执行安全防护检查,Primary,0.12,0.35,0.65,0.7,2,4,4
,露天矿物开采辅助工,T006,监测边坡稳定性,Secondary,0.1,0.5,0.8,0.6,3,4,3
,露天矿物开采辅助工,T007,协调团队作业协作,Secondary,0.1,0.2,0.5,0.85,2,3,4
,露天矿物开采辅助工,T008,响应突发安全事件,Secondary,0.1,0.1,0.4,0.9,1,3,5
,露天矿物开采辅助工,T009,整理作业记录文档,Ancillary,0.05,0.85,0.9,0.3,4,5,2
,露天矿物开采辅助工,T010,清理作业现场环境,Ancillary,0.05,0.3,0.5,0.6,2,3,3
,运矿排土工,T001,操作胶带输送机,Primary,0.12,0.35,0.85,0.65,2,4,4
,运矿排土工,T002,操作破碎机设备,Primary,0.12,0.3,0.8,0.7,2,4,4
,运矿排土工,T003,执行排土设备操作,Primary,0.12,0.4,0.75,0.6,3,4,3
,运矿排土工,T004,监控输送系统运行,Primary,0.12,0.5,0.9,0.5,3,5,3
,运矿排土工,T005,判断设备故障原因,Primary,0.12,0.2,0.6,0.8,2,3,4
,运矿排土工,T006,协调运输设备调度,Secondary,0.1,0.45,0.7,0.55,3,4,3
,运矿排土工,T007,执行排土工艺规范,Secondary,0.1,0.35,0.65,0.65,2,4,4
,运矿排土工,T008,维护设备运行状态,Secondary,0.1,0.25,0.55,0.75,2,3,4
,运矿排土工,T009,记录作业数据信息,Ancillary,0.05,0.8,0.95,0.2,4,5,2
,运矿排土工,T010,确认现场安全状况,Ancillary,0.05,0.15,0.4,0.85,2,3,4
,矿井开掘工,T001,操作凿岩机进行岩层钻孔,Primary,0.12,0.3,0.75,0.65,2,4,4
,矿井开掘工,T002,执行爆破作业装填与起爆,Primary,0.12,0.2,0.8,0.7,2,4,4
,矿井开掘工,T003,实施巷道支护结构施工,Primary,0.12,0.25,0.7,0.6,2,4,3
,矿井开掘工,T004,监测井下气体浓度与通风状况,Primary,0.12,0.85,0.9,0.4,4,5,3
,矿井开掘工,T005,维护掘进机与凿岩设备,Primary,0.12,0.4,0.65,0.55,3,4,3
,矿井开掘工,T006,识别岩层地质异常与风险,Secondary,0.1,0.35,0.7,0.65,2,4,4
,矿井开掘工,T007,执行紧急避险与事故救援,Secondary,0.1,0.15,0.5,0.85,2,3,4
,矿井开掘工,T008,记录施工日志与质量数据,Secondary,0.1,0.9,0.95,0.3,5,5,2
,矿井开掘工,T009,协助团队进行安全交底,Ancillary,0.05,0.6,0.7,0.5,3,4,3
,矿井开掘工,T010,清理巷道浮石与杂物,Ancillary,0.05,0.3,0.6,0.55,2,3,3
,井下采矿工,T001,操作采煤机进行煤炭切割,Primary,0.12,0.35,0.85,0.65,2,4,4
,井下采矿工,T002,执行巷道支护与加固作业,Primary,0.12,0.2,0.7,0.8,2,4,4
,井下采矿工,T003,监测井下气体浓度与环境安全,Primary,0.12,0.6,0.9,0.4,3,5,3
,井下采矿工,T004,操作钻机进行钻孔作业,Primary,0.12,0.4,0.75,0.6,3,4,3
,井下采矿工,T005,协同团队完成设备搬运与组装,Primary,0.12,0.15,0.5,0.85,2,3,4
,井下采矿工,T006,识别并处理突发顶板事故,Secondary,0.1,0.1,0.4,0.9,1,3,5
,井下采矿工,T007,维护采掘机械日常运行状态,Secondary,0.1,0.45,0.8,0.55,3,4,3
,井下采矿工,T008,记录生产数据与交接班日志,Secondary,0.1,0.85,0.95,0.15,4,5,2
,井下采矿工,T009,协助新入职员工熟悉作业流程,Ancillary,0.05,0.3,0.6,0.7,2,3,4
,井下采矿工,T010,清理作业现场废弃物与积水,Ancillary,0.05,0.5,0.7,0.5,3,4,3
,井下支护工,T001,操作液压支架进行顶板支护,Primary,0.12,0.25,0.75,0.8,2,4,4
,井下支护工,T002,执行锚杆与喷射混凝土支护作业,Primary,0.12,0.3,0.7,0.75,2,4,4
,井下支护工,T003,实施充填材料运输与填充作业,Primary,0.12,0.35,0.65,0.7,2,4,4
,井下支护工,T004,监测并评估顶板矿压动态变化,Primary,0.12,0.4,0.85,0.85,3,4,4
,井下支护工,T005,检查与维护支护设备运行状态,Primary,0.12,0.45,0.6,0.65,3,3,4
,井下支护工,T006,识别并处理井下安全隐患,Secondary,0.1,0.2,0.8,0.9,2,4,5
,井下支护工,T007,协同团队完成支护工程任务,Secondary,0.1,0.15,0.5,0.85,2,3,4
,井下支护工,T008,记录与汇报支护作业数据,Secondary,0.1,0.85,0.9,0.4,4,5,3
,井下支护工,T009,清理作业现场废弃物,Ancillary,0.05,0.6,0.4,0.3,3,3,2
,井下支护工,T010,接受安全培训与技能更新,Ancillary,0.05,0.9,0.8,0.3,5,4,2
,井下机车运输工,T001,操作电机车进行井下运输,Primary,0.12,0.25,0.75,0.8,2,4,4
,井下机车运输工,T002,执行轨道铺设与维护作业,Primary,0.12,0.15,0.6,0.85,2,3,4
,井下机车运输工,T003,监控并操作运输信号系统,Primary,0.12,0.4,0.85,0.7,3,4,4
,井下机车运输工,T004,检查机车构造与运行状态,Primary,0.12,0.3,0.7,0.75,2,4,4
,井下机车运输工,T005,响应井下突发安全状况,Primary,0.12,0.1,0.5,0.9,1,3,5
,井下机车运输工,T006,记录运输作业数据与日志,Secondary,0.1,0.85,0.95,0.4,4,5,3
,井下机车运输工,T007,协调井下运输调度指令,Secondary,0.1,0.55,0.65,0.6,3,4,3
,井下机车运输工,T008,维护轨道设备与配件,Secondary,0.1,0.2,0.55,0.8,2,3,4
,井下机车运输工,T009,履行岗位安全监督责任,Ancillary,0.05,0.15,0.4,0.85,2,3,4
,井下机车运输工,T010,整理运输作业档案资料,Ancillary,0.05,0.9,0.9,0.3,5,5,2
,矿山提升设备操作工,T001,监控提升机运行状态,Primary,0.12,0.35,0.85,0.75,2,4,4
,矿山提升设备操作工,T002,执行提升机启停操作,Primary,0.12,0.4,0.8,0.7,3,4,4
,矿山提升设备操作工,T003,发送与接收信号指令,Primary,0.12,0.5,0.7,0.65,3,4,4
,矿山提升设备操作工,T004,执行物料装卸作业,Primary,0.12,0.3,0.6,0.8,2,3,4
,矿山提升设备操作工,T005,执行安全规程检查,Primary,0.12,0.25,0.75,0.85,2,4,4
,矿山提升设备操作工,T006,处理设备突发故障,Secondary,0.1,0.15,0.5,0.9,2,3,5
,矿山提升设备操作工,T007,维护设备运行记录,Secondary,0.1,0.8,0.9,0.4,4,5,3
,矿山提升设备操作工,T008,协调井下运输调度,Secondary,0.1,0.2,0.65,0.8,2,4,4
,矿山提升设备操作工,T009,清理设备周边杂物,Ancillary,0.05,0.1,0.3,0.9,1,2,5
,矿山提升设备操作工,T010,汇报设备运行数据,Ancillary,0.05,0.9,0.95,0.3,5,5,2
,矿井通风工,T001,操作矿井通风机组,Primary,0.12,0.25,0.75,0.8,2,4,4
,矿井通风工,T002,测定井下空气质量与风量,Primary,0.12,0.4,0.85,0.7,3,4,4
,矿井通风工,T003,维护通风设施与管路,Primary,0.12,0.15,0.5,0.85,2,3,4
,矿井通风工,T004,分析通风系统运行数据,Primary,0.12,0.6,0.9,0.6,3,5,3
,矿井通风工,T005,执行紧急通风应急预案,Primary,0.12,0.1,0.4,0.9,1,3,5
,矿井通风工,T006,检测有毒有害气体浓度,Secondary,0.1,0.5,0.8,0.65,3,4,4
,矿井通风工,T007,调节制冷系统运行参数,Secondary,0.1,0.35,0.7,0.75,2,4,4
,矿井通风工,T008,记录通风作业日志,Secondary,0.1,0.8,0.95,0.4,4,5,3
,矿井通风工,T009,沟通井下安全注意事项,Ancillary,0.05,0.2,0.3,0.95,2,2,5
,矿井通风工,T010,检查通风设施外观完整性,Ancillary,0.05,0.3,0.6,0.7,2,3,4
,矿山安全防护工,T001,Execute gas detection protocols,Primary,0.12,0.35,0.85,0.75,2,4,4
,矿山安全防护工,T002,Implement water injection dust control,Primary,0.12,0.2,0.6,0.8,2,3,4
,矿山安全防护工,T003,Analyze safety monitoring data logs,Primary,0.12,0.6,0.9,0.65,3,5,4
,矿山安全防护工,T004,Maintain safety instrument functionality,Primary,0.12,0.25,0.5,0.7,2,3,4
,矿山安全防护工,T005,Report immediate safety hazards,Primary,0.12,0.4,0.7,0.85,3,4,4
,矿山安全防护工,T006,Coordinate emergency evacuation procedures,Secondary,0.1,0.15,0.4,0.9,2,3,5
,矿山安全防护工,T007,Conduct routine equipment inspections,Secondary,0.1,0.3,0.65,0.75,2,4,4
,矿山安全防护工,T008,Document compliance with safety regulations,Secondary,0.1,0.7,0.8,0.5,4,4,3
,矿山安全防护工,T009,Train new personnel on safety protocols,Ancillary,0.05,0.5,0.6,0.8,3,3,4
,矿山安全防护工,T010,Update safety monitoring systems,Ancillary,0.05,0.65,0.75,0.6,4,4,3
,矿山安全设备监测检修工,T001,校准电子监测仪表,Primary,0.12,0.15,0.85,0.8,2,4,4
,矿山安全设备监测检修工,T002,排查电路故障,Primary,0.12,0.2,0.75,0.75,2,4,4
,矿山安全设备监测检修工,T003,安装安全监测设备,Primary,0.12,0.1,0.6,0.85,1,3,4
,矿山安全设备监测检修工,T004,分析系统运行数据,Primary,0.12,0.6,0.9,0.6,3,5,3
,矿山安全设备监测检修工,T005,维护监控系统软件,Primary,0.12,0.55,0.8,0.65,3,4,4
,矿山安全设备监测检修工,T006,记录检修操作日志,Secondary,0.1,0.8,0.95,0.4,4,5,3
,矿山安全设备监测检修工,T007,汇报设备运行状态,Secondary,0.1,0.7,0.85,0.5,4,4,3
,矿山安全设备监测检修工,T008,清理设备表面灰尘,Secondary,0.1,0.3,0.4,0.7,2,3,4
,矿山安全设备监测检修工,T009,协助团队制定检修计划,Ancillary,0.05,0.4,0.7,0.8,3,4,4
,矿山安全设备监测检修工,T010,整理设备档案资料,Ancillary,0.05,0.85,0.9,0.3,4,5,2
,矿山救护工,T001,Execute physical rescue operations in hazardous environments,Primary,0.12,0.15,0.4,0.85,2,3,4
,矿山救护工,T002,Perform immediate medical first aid on injured personnel,Primary,0.12,0.2,0.5,0.8,2,3,4
,矿山救护工,T003,Operate specialized rescue equipment and breathing apparatus,Primary,0.12,0.3,0.7,0.75,2,4,4
,矿山救护工,T004,Assess dynamic disaster scenarios and make tactical decisions,Primary,0.12,0.25,0.65,0.8,2,4,4
,矿山救护工,T005,Maintain physical fitness and endurance for rescue missions,Primary,0.12,0.05,0.3,0.9,1,2,5
,矿山救护工,T006,Coordinate communication with command centers and team members,Secondary,0.1,0.6,0.8,0.4,3,4,3
,矿山救护工,T007,Conduct post-rescue equipment maintenance and inspection,Secondary,0.1,0.45,0.6,0.55,3,3,3
,矿山救护工,T008,Participate in regular training drills and simulation exercises,Secondary,0.1,0.7,0.75,0.3,4,4,2
,矿山救护工,T009,Document rescue operations and generate incident reports,Ancillary,0.05,0.85,0.9,0.15,4,5,2
,矿山救护工,T010,Provide psychological support and reassurance to survivors,Ancillary,0.05,0.1,0.4,0.9,1,3,5
,矿山生产集控员,T001,监控集控系统运行状态,Primary,0.12,0.85,0.9,0.15,4,5,2
,矿山生产集控员,T002,执行远程设备启停操作,Primary,0.12,0.75,0.8,0.25,4,4,2
,矿山生产集控员,T003,诊断系统故障根源,Primary,0.12,0.4,0.7,0.6,3,4,3
,矿山生产集控员,T004,制定应急处理预案,Primary,0.12,0.2,0.65,0.8,2,4,4
,矿山生产集控员,T005,协调现场作业团队,Primary,0.12,0.15,0.5,0.85,2,3,4
,矿山生产集控员,T006,记录生产运行数据,Secondary,0.1,0.95,0.95,0.05,5,5,1
,矿山生产集控员,T007,汇报生产异常信息,Secondary,0.1,0.6,0.75,0.4,3,4,3
,矿山生产集控员,T008,优化生产调度策略,Secondary,0.1,0.35,0.85,0.65,2,4,4
,矿山生产集控员,T009,维护系统操作权限,Ancillary,0.05,0.9,0.8,0.1,5,4,1
,矿山生产集控员,T010,培训新员工操作规范,Ancillary,0.05,0.25,0.6,0.75,2,3,4
,矿石处理工,T001,操作破碎机进行矿石破碎,Primary,0.12,0.3,0.75,0.65,2,4,4
,矿石处理工,T002,监控磨矿机运行参数,Primary,0.12,0.45,0.8,0.55,3,4,3
,矿石处理工,T003,执行筛分设备启停与调整,Primary,0.12,0.35,0.7,0.6,2,4,3
,矿石处理工,T004,巡检输送设备运行状态,Primary,0.12,0.25,0.65,0.7,2,4,4
,矿石处理工,T005,处理突发设备故障与异常,Primary,0.12,0.15,0.5,0.85,2,3,4
,矿石处理工,T006,记录生产数据与运行日志,Secondary,0.1,0.85,0.9,0.2,4,5,2
,矿石处理工,T007,执行设备日常清洁与保养,Secondary,0.1,0.4,0.6,0.5,3,3,3
,矿石处理工,T008,协助团队完成生产调度,Secondary,0.1,0.3,0.55,0.75,2,3,4
,矿石处理工,T009,整理现场安全与操作文档,Ancillary,0.05,0.9,0.85,0.15,5,4,2
,矿石处理工,T010,参与班组安全会议与培训,Ancillary,0.05,0.2,0.4,0.8,2,3,4
,选矿工,T001,执行浮选药剂添加与浓度调控,Primary,0.12,0.3,0.85,0.75,2,4,4
,选矿工,T002,操作重选与磁选设备运行,Primary,0.12,0.25,0.8,0.7,2,4,4
,选矿工,T003,监测矿浆浓度与粒度分布,Primary,0.12,0.4,0.9,0.8,3,5,4
,选矿工,T004,分析选矿流程异常并调整参数,Primary,0.12,0.35,0.75,0.85,2,4,4
,选矿工,T005,维护选矿设备与处理突发故障,Primary,0.12,0.2,0.6,0.65,2,3,4
,选矿工,T006,记录生产数据与编制操作日志,Secondary,0.1,0.9,0.95,0.4,5,5,3
,选矿工,T007,沟通协作与现场安全监督,Secondary,0.1,0.15,0.5,0.8,2,3,4
,选矿工,T008,培训新员工与传授操作经验,Secondary,0.1,0.2,0.6,0.7,2,3,4
,选矿工,T009,整理设备档案与查阅技术文档,Ancillary,0.05,0.95,0.9,0.3,5,5,2
,选矿工,T010,协助制定年度设备维护计划,Ancillary,0.05,0.45,0.7,0.6,3,4,3
,选矿脱水工,T001,操作浓缩机进行矿浆浓缩,Primary,0.12,0.3,0.75,0.8,2,4,4
,选矿脱水工,T002,监控过滤机运行状态,Primary,0.12,0.25,0.7,0.75,2,4,4
,选矿脱水工,T003,调节干燥机工艺参数,Primary,0.12,0.4,0.85,0.8,3,4,4
,选矿脱水工,T004,执行设备日常巡检与维护,Primary,0.12,0.15,0.5,0.85,2,3,4
