occupation_code,occupation_name,isco08_code,isco08_title,major_category,task_count,ksa_count,substitutivity_01,augmentation_01,complementarity_01,substitutivity_5,augmentation_5,complementarity_5,exposure_index_rho,agentic_potential,cognitive_requirement,physicality_intensity,language_intensity,connecting_labor_flag,connecting_labor_depth,vibe_coding_flag,vibe_coding_depth,isco08_status
6-20-05-05,过滤与分离机械装配调试工,7412,Assemblers,7,10,9,0.485,0.7275,0.5755,3,4,3,0.485,0,55,45,30,1,2,0,0,verified
6-20-05-06,气体分离设备装配调试工,7412,Industrial and construction trades workers,7,10,9,0.297,0.6785,0.703,2,4,4,0.297,0,65,75,40,1,3,0,0,verified
6-20-05-07,制冷空调设备装配工,7412,Assemblers,7,10,9,0.4725,0.767,0.6145,3,4,3,0.4725,0,55,45,30,1,2,0,0,verified
6-20-05-08,阀门装配调试工,7412,Assemblers,7,10,9,0.5015,0.715,0.605,3,4,3,0.5015,0,55,40,30,1,2,0,0,verified
6-20-05-09,液压液力气动密封件制造工,7919,Metal and Plastic Workers Not Elsewhere Classified,7,10,9,0.511,0.6385,0.4915,3,4,3,0.511,0,45,35,30,1,2,0,0,unmatched
6-20-06-01,工业炉及电炉装配工,7412,Industrial Furnace and Electric Furnace Assemblers,7,10,9,0.3055,0.6005,0.677,2,3,4,0.3055,0,65,45,30,1,2,0,0,verified
6-20-06-02,膜法水处理材料和设备制造工,7919,"Plant and Machine Operators, Not Elsewhere Classified",7,10,9,0.4735,0.761,0.5265,3,4,3,0.4735,0,65,45,40,1,3,0,0,unmatched
6-20-06-03,电渗析器制造工,7919,Plant and Machine Operators Not Elsewhere Classified,7,10,9,0.319,0.637,0.668,2,4,4,0.319,0,45,35,30,1,2,0,0,unmatched
6-20-06-04,电动工具制造工,8130,Metal and plastic products machine operators,8,10,9,0.4275,0.731,0.5975,3,4,3,0.4275,0,55,45,30,0,0,0,0,unmatched
6-20-06-05,衡器装配调试工,7412,Electrical and Electronics Trades Assistants,7,10,9,0.4785,0.7235,0.5215,3,4,3,0.4785,0,65,35,40,1,2,0,0,verified
6-20-07-01,电影电教设备制造工,7412,Electrical and Electronics Trades Assistants,7,10,9,0.375,0.72,0.6375,2,4,4,0.375,0,45,60,30,0,0,0,0,verified
6-20-07-02,照相机及器材制造工,7412,Photographic equipment operators,7,10,9,0.43,0.656,0.575,3,4,3,0.43,0,65,45,30,1,2,0,0,verified
6-20-07-03,复印设备制造工,7919,"Plant and Machine Operators, Not Elsewhere Classified",7,10,9,0.4675,0.6975,0.623,3,4,3,0.4675,0,55,40,30,1,2,0,0,unmatched
6-20-07-04,办公小机械制造工,7412,Assemblers,7,10,9,0.393,0.708,0.61,3,4,3,0.393,0,45,35,40,0,0,0,0,verified
6-20-07-05,光学镜头制造工,7412,Photographic and optical equipment mechanics and repairers,7,10,9,0.461,0.66,0.63,3,4,4,0.461,0,65,35,40,1,2,0,0,verified
6-20-07-06,静电成像设备耗材制造工,7919,"Plant and Machine Operators, Not Elsewhere Classified",7,10,9,0.4225,0.7871,0.565,3,4,3,0.4225,0,65,35,40,1,2,0,0,unmatched
6-20-07-07,办公设备与耗材再制造工,7412,Electrical and Electronic Trades Assistants,7,10,9,0.393,0.662,0.61,3,4,3,0.393,0,65,45,70,1,3,0,0,verified
6-21-01-01,矿用电机车装配工,7411,Motor vehicle mechanics and repairers,7,10,9,0.3985,0.5935,0.5605,3,3,3,0.3985,0,55,60,40,1,2,0,0,verified
6-21-01-02,工程机械装配调试工,7412,Assemblers,7,10,9,0.3835,0.69,0.6725,3,4,4,0.3835,0,65,45,30,1,3,0,0,verified
6-21-02-00,印刷设备装配调试工,7412,Printing and Related Trades Workers,7,10,9,0.42,0.6525,0.6525,3,4,4,0.42,0,65,45,30,1,2,0,0,verified
6-21-03-00,缝制机械装配调试工,7412,"Textile, Garment and Fur Trades Workers",7,10,9,0.4525,0.6875,0.607,3,4,3,0.4525,0,55,45,30,1,2,0,0,verified
6-21-04-01,电子专用设备装调工,7412,Electrical and Electronic Trades Assistants,7,10,9,0.295,0.636,0.684,2,4,4,0.295,0,65,45,30,1,2,0,0,verified
6-21-04-02,真空测试工,3122,Physics and Engineering Technicians,3,10,9,0.47,0.6655,0.66,3,4,4,0.47,0,65,35,40,1,2,0,0,verified
6-21-05-01,拖拉机制造工,7412,Assemblers,7,10,9,0.508,0.6705,0.5195,3,4,3,0.508,0,55,60,45,1,2,0,0,verified
6-21-05-02,耕种机械制造工,7411,Metalworking and plasticworking machine operators,7,10,9,0.4275,0.727,0.722,3,4,4,0.4275,0,65,45,70,1,3,0,0,verified
6-21-05-03,灌溉机械制造工,7412,Metalworking and plasticworking machine operators,7,10,9,0.4045,0.7505,0.6355,3,4,4,0.4045,0,65,45,30,1,2,0,0,verified
6-21-05-04,收获机械制造工,7411,Metalworking and plasticworking machine operators,7,10,9,0.425,0.726,0.614,3,4,3,0.425,0,55,45,40,1,2,0,0,verified
6-21-06-01,医疗器械装配工,7412,Electrical and Electronic Trades Workers,7,10,9,0.4525,0.69,0.635,3,4,4,0.4525,0,65,15,70,1,3,0,0,verified
6-21-06-02,矫形器装配工,7412,Orthotic and prosthetic workers,7,10,9,0.473,0.696,0.537,3,4,3,0.473,0,65,45,70,1,3,0,0,verified
6-21-06-03,假肢装配工,7412,Prosthetists and orthotists,7,10,9,0.364,0.6385,0.6535,2,4,4,0.364,0,65,45,70,1,3,0,0,verified
6-21-06-04,医用材料产品生产工,8130,Metal and plastic products machine operators and tending workers,8,10,9,0.35,0.598,0.715,2,3,4,0.35,0,45,35,20,1,2,0,0,unmatched
6-22-01-01,汽车生产线操作工,8211,Automobile assembly workers,8,10,9,0.2705,0.7115,0.747,2,4,4,0.2705,0,45,60,30,1,2,0,0,verified
6-22-01-02,汽车饰件制造工,7919,"Plant and Machine Operators, Not Elsewhere Classified",7,10,9,0.4295,0.652,0.62,3,4,3,0.4295,0,45,35,20,1,2,0,0,unmatched
6-22-01-03,汽车零部件再制造工L,7412,Metalworking and plasticworking machine operators,7,10,9,0.388,0.715,0.649,3,4,4,0.388,0,65,45,30,1,2,0,0,verified
6-22-02-01,汽车装调工,7412,Automobile assembly workers,7,10,9,0.423,0.698,0.655,3,4,4,0.423,0,65,45,30,1,2,0,0,verified
6-22-02-02,汽车回收拆解工L,7911,Motor vehicle and motorcycle repairers,7,10,9,0.4185,0.6685,0.602,3,4,3,0.4185,0,45,85,30,0,0,0,0,unmatched
6-23-01-01,铁路机车制修工,7411,Railway and Tramway Station and Locomotive Attendants,7,10,9,0.3435,0.623,0.654,2,3,4,0.3435,0,65,45,60,1,3,0,0,verified
6-23-01-02,铁路车辆制修工,7412,Railway and Tramway Station and Depot Workers,7,10,9,0.4505,0.69,0.6835,3,4,4,0.4505,0,65,45,60,1,3,0,0,verified
6-23-01-03,动车组制修师,7411,Railway and Tram Drivers,7,10,9,0.3505,0.6045,0.669,2,3,4,0.3505,0,72,45,65,1,3,0,0,verified
6-23-01-04,铁路机车车辆制动钳工,7412,Railway and Tramway Station and Locomotive Servicing Workers,7,10,9,0.394,0.716,0.6955,3,4,4,0.394,0,65,45,30,1,2,0,0,verified
6-23-01-05,道岔钳工,7412,Railway maintenance workers,7,10,9,0.296,0.546,0.694,2,3,4,0.296,0,65,75,40,1,3,0,0,verified
6-23-02-01,金属船体制造工,7412,Ship and boat builders,7,10,9,0.4245,0.684,0.707,3,4,4,0.4245,0,65,85,40,1,3,0,0,verified
6-23-02-02,船舶机械装配工,7412,Ship and Boat Builders,7,10,9,0.2555,0.668,0.728,2,4,4,0.2555,0,65,75,40,1,3,0,0,verified
6-23-02-03,船舶电气装配工,7412,Electrical and Electronic Trades Workers,7,10,9,0.3015,0.645,0.7015,2,4,4,0.3015,0,65,75,40,1,3,0,0,verified
6-23-02-04,船舶附件制造工,7412,Metalworking and plasticworking machine operators,7,10,9,0.4,0.65,0.63,3,4,4,0.4,0,55,75,30,1,2,0,0,verified
6-23-02-05,船舶木塑帆缆制造工,7919,Craft and Related Trades Workers Not Elsewhere Classified,7,10,9,0.5275,0.647,0.5,3,4,3,0.5275,0,45,60,30,1,2,0,0,unmatched
6-23-02-06,拆船工L,7130,Building frame and related trades workers,7,10,9,0.3405,0.6825,0.669,2,4,4,0.3405,0,65,85,40,1,3,0,0,unmatched
6-23-03-01,飞机装配工,7411,Aircraft Assemblers,7,10,9,0.41,0.659,0.632,3,4,4,0.41,0,65,45,30,1,2,0,0,verified
6-23-03-02,飞机系统安装调试工,7411,Aircraft Mechanics and Servicers,7,10,9,0.3355,0.6255,0.709,2,4,4,0.3355,0,65,45,70,1,3,0,0,verified
6-23-03-03,航空发动机装配工,7411,Aircraft engine assemblers,7,10,9,0.478,0.673,0.626,3,4,4,0.478,0,65,45,30,1,3,0,0,verified
6-23-03-04,航空螺旋桨装配工,7411,Aircraft mechanics and aircraft assembly workers,7,10,9,0.492,0.6535,0.584,3,4,3,0.492,0,65,45,60,1,3,0,0,verified
6-23-03-05,航空电气安装调试工,7412,Electrical and Electronics Trades Workers,7,10,9,0.3025,0.612,0.6975,2,3,4,0.3025,0,65,45,30,1,3,0,0,verified
6-23-03-06,航空附件装配工,7412,Aircraft Mechanics and Service Technicians,7,10,9,0.392,0.723,0.663,3,4,4,0.392,0,65,45,70,1,3,0,0,verified
6-23-03-07,航空仪表装配工,7412,Electrical and Electronic Trades Workers,7,10,9,0.386,0.727,0.647,3,4,4,0.386,0,65,45,30,1,2,0,0,verified
6-23-03-08,航空装配平衡工,7412,Aircraft Mechanics and Service Technicians,7,10,9,0.512,0.6895,0.586,3,4,3,0.512,0,65,45,30,1,2,0,0,verified
6-23-03-09,飞机无线电设备安装调试工,7413,Electrical and Electronics Engineering Technicians,7,10,9,0.417,0.6735,0.6755,3,4,4,0.417,0,65,35,40,1,3,0,0,verified
6-23-03-10,飞机雷达安装调试工,3122,Electrical and electronics engineering technicians,3,10,9,0.335,0.655,0.665,2,4,4,0.335,0,65,45,30,1,2,0,0,verified
6-23-03-11,飞机特种设备检测与修理工,7411,Aircraft Mechanics and Service Technicians,7,10,9,0.4365,0.688,0.7305,3,4,4,0.4365,0,72,45,60,1,3,0,0,verified
6-23-03-12,飞机透明件制造胶接装配工,7919,Plant and Machine Operators and Assemblers Not Elsewhere Classified,7,10,9,0.4735,0.735,0.5025,3,4,3,0.4735,0,65,15,70,1,3,0,0,unmatched
6-23-03-13,飞机外场调试与维护工,7412,Aircraft Mechanics and Servicers,7,10,9,0.4095,0.591,0.598,3,3,3,0.4095,0,72,45,60,1,3,0,0,verified
6-23-03-14,航空环控救生装备工,7412,Textile and garment workers,7,10,9,0.495,0.692,0.48,3,4,3,0.495,0,55,40,30,1,2,0,0,verified
6-23-03-15,无人机装调检修工,7412,Aircraft and ship engine mechanics and fitters,7,10,9,0.4005,0.701,0.7555,3,4,4,0.4005,0,65,45,60,1,3,0,0,verified
6-23-04-01,摩托车装调工,7412,Motor Vehicle Mechanics and Repairers,7,10,9,0.405,0.739,0.694,3,4,4,0.405,0,65,45,55,1,3,0,0,verified
6-23-04-02,自行车与电动自行车装配工,7919,Skilled Agricultural and Forestry Workers,7,10,9,0.395,0.7185,0.6345,3,4,4,0.395,0,45,60,30,1,2,0,0,unmatched
6-24-01-00,电机制造工,7411,Electrical and Electronics Trades Workers,7,10,9,0.488,0.7585,0.646,3,4,4,0.488,0,65,45,30,1,2,0,0,verified
6-24-02-01,变压器互感器制造工,7919,Electrical and Electronics Trades Workers Not Elsewhere Classified,7,10,9,0.348,0.68,0.719,2,4,4,0.348,0,65,45,30,1,2,0,0,unmatched
6-24-02-02,高低压电器及成套设备装配工,7412,Electrical and Electronics Trades Assistants,7,10,9,0.378,0.7055,0.608,3,4,3,0.378,0,65,45,30,1,2,0,0,verified
6-24-02-03,电力电容器及其装置制造工,8134,Electrical and electronic trades assistants,8,10,9,0.411,0.69,0.604,3,4,3,0.411,0,45,35,30,1,2,0,0,unmatched
6-24-02-04,光伏组件制造工L,8130,Electrical and electronics trades workers,8,10,9,0.433,0.733,0.595,3,4,3,0.433,0,45,35,30,1,2,0,0,unmatched
6-24-03-01,电线电缆制造工,7919,Metal and Plastic Workers Not Elsewhere Classified,7,9,9,0.3675,0.563,0.5235,2,3,3,0.3675,0,45,60,30,1,2,0,0,unmatched
6-24-03-02,光纤光缆制造工,8130,Electrical and electronics trade workers,8,10,9,0.3175,0.657,0.6785,2,4,4,0.3175,0,55,40,30,1,2,0,0,unmatched
6-24-03-03,绝缘制品制造工,7919,"Plant and Machine Operators, Not Elsewhere Classified",7,10,9,0.4545,0.7285,0.5055,3,4,3,0.4545,0,55,40,35,1,2,0,0,unmatched
6-24-03-04,电工合金电触头制造工,7919,Metal and Plastic Workers Not Elsewhere Classified,7,10,9,0.4205,0.66,0.5855,3,4,3,0.4205,0,65,35,40,1,2,0,0,unmatched
6-24-03-05,电器附件制造工,8130,Metalworking and plasticworking machine operators,8,10,9,0.36,0.631,0.63,2,4,4,0.36,0,45,35,20,1,2,0,0,unmatched
6-24-04-00,电池制造工,8130,Electrical and Electronics Trades Assistants,8,10,9,0.388,0.735,0.69,3,4,4,0.388,0,65,35,40,1,2,0,0,unmatched
6-24-05-01,家用电冰箱制造工,7919,Metal and Plastic Workers Not Elsewhere Classified,7,10,9,0.3915,0.7575,0.611,3,4,3,0.3915,0,45,60,30,1,2,0,0,unmatched
6-24-05-02,空调器制造工,7919,"Plant and Machine Operators, Not Elsewhere Classified",7,10,9,0.4085,0.6985,0.6465,3,4,4,0.4085,0,45,60,30,1,2,0,0,unmatched
6-24-05-03,洗衣机制造工,7919,"Plant and Machine Operators, Not Elsewhere Classified",7,10,9,0.4,0.677,0.64,3,4,4,0.4,0,45,55,30,1,2,0,0,unmatched
6-24-05-04,小型家用电器制造工,8130,Electrical and electronics trades workers,8,10,9,0.34,0.706,0.635,2,4,4,0.34,0,45,35,30,1,2,0,0,unmatched
6-24-06-00,燃气具制造工,7919,Metal and Plastic Workers Not Elsewhere Classified,7,10,9,0.3805,0.618,0.673,3,3,4,0.3805,0,65,45,30,1,2,0,0,unmatched
6-24-07-01,电光源制造工,8130,Electrical and electronic trades workers,8,10,9,0.356,0.726,0.6325,2,4,4,0.356,0,45,60,30,0,0,0,0,unmatched
6-24-07-02,灯具制造工,7919,Metal and plastic workers and related trades workers not elsewhere classified,7,10,9,0.4825,0.717,0.5525,3,4,3,0.4825,0,55,45,60,1,2,0,0,unmatched
6-24-08-00,轨道交通通信信号设备制造工,7412,Electrical and Electronics Engineering Technicians,7,10,9,0.4925,0.7105,0.5575,3,4,3,0.4925,0,65,35,40,1,2,0,0,verified
6-25-01-01,电容器制造工,8130,Electrical and electronic trades assistants,8,10,9,0.4735,0.723,0.718,3,4,4,0.4735,0,45,35,40,1,2,0,0,unmatched
6-25-01-02,电阻器制造工,7919,Electrical and electronic trades workers not elsewhere classified,7,10,9,0.416,0.767,0.738,3,4,4,0.416,0,55,40,30,1,2,0,0,unmatched
6-25-01-03,微波铁氧体元器件制造工,7919,Metal and Plastic Workers Not Elsewhere Classified,7,10,9,0.4335,0.729,0.5695,3,4,3,0.4335,0,65,35,40,1,2,0,0,unmatched
6-25-01-16,电子绝缘与介质材料制造工,7919,Electrical and Electronic Trades Workers not elsewhere classified,7,10,9,0.497,0.685,0.532,3,4,3,0.497,0,55,45,30,1,2,0,0,unmatched
6-29-03-09,轨道交通通信工,3131,Telecommunications Engineering Technicians,3,10,9,0.3695,0.6345,0.6845,2,4,4,0.3695,0,65,35,70,1,3,0,0,verified
6-29-02-15,管道工,7126,Building frame constructors and related trades workers,7,10,9,0.3405,0.692,0.6605,2,4,4,0.3405,0,45,85,30,1,2,0,0,verified
6-25-01-04,石英晶体生长设备操作工,8130,Chemical plant and mineral processing machine operators,8,10,9,0.423,0.686,0.653,3,4,4,0.423,0,65,35,40,1,2,0,0,unmatched
6-25-01-05,压电石英晶片加工工,8130,Metal and plastic products machine operators,8,10,9,0.445,0.643,0.571,3,4,3,0.445,0,45,30,25,1,2,0,0,unmatched
6-25-01-06,石英晶体元器件制造工,7919,Electrical and electronic trades workers not elsewhere classified,7,10,9,0.4015,0.697,0.6375,3,4,4,0.4015,0,55,40,30,1,2,0,0,unmatched
6-25-01-07,电声器件制造工,8130,Electrical and Electronics Trades Assistants,8,10,9,0.4545,0.7235,0.6255,3,4,4,0.4545,0,45,60,30,1,2,0,0,unmatched
6-25-01-08,水声换能器制造工,7412,Electrical and Electronic Trades Workers,7,10,9,0.509,0.6645,0.5485,3,4,3,0.509,0,55,45,30,1,2,0,0,verified
6-25-01-09,继电器制造工,8130,Electrical and electronics trades workers,7,10,9,0.491,0.798,0.515,3,4,3,0.491,0,45,60,30,0,0,0,0,unmatched
6-25-01-10,高频电感器制造工,8130,Electrical and Electronic Trades Assistants,8,10,9,0.488,0.6905,0.5765,3,4,3,0.488,0,45,35,20,1,2,0,0,unmatched
6-25-01-11,电器接插件制造工,8130,Electrical and electronic trades workers,8,10,9,0.5025,0.731,0.757,3,4,4,0.5025,0,45,35,20,0,0,0,0,unmatched
6-25-01-13,印制电路制作工,7920,Electrical and Electronics Trades Workers,7,10,9,0.4235,0.78,0.5765,3,4,3,0.4235,0,55,40,30,0,0,0,0,unmatched
6-25-01-14,薄膜加热器件制造工,7911,Electrical and Electronics Trades Assistants,7,10,9,0.462,0.74,0.55,3,4,3,0.462,0,55,40,30,1,2,0,0,unmatched
6-25-01-15,温差电器件制造工,7919,Electrical and electronic trades workers not elsewhere classified,7,10,9,0.431,0.752,0.557,3,4,3,0.431,0,65,45,30,1,2,0,0,unmatched
6-25-02-01,真空电子器件零件制造及装调工,7919,Metal and Plastic Workers Not Elsewhere Classified,7,10,9,0.521,0.735,0.479,3,4,3,0.521,0,65,45,30,1,2,0,0,unmatched
6-25-02-02,电极丝制造工,8130,Metalworking and plasticworking machine operators,8,10,9,0.339,0.7155,0.6065,2,4,3,0.339,0,45,30,20,0,0,0,0,unmatched
6-25-02-03,液晶显示器件制造工,7919,Electrical and electronic trades workers not elsewhere classified,7,10,9,0.2925,0.689,0.681,2,4,4,0.2925,0,65,25,40,1,2,0,0,unmatched
6-25-02-04,晶片加工工,7920,Metal and plastic workers and related trade workers,7,10,9,0.4185,0.709,0.5635,3,4,3,0.4185,0,65,35,40,1,2,0,0,unmatched
6-25-02-05,半导体芯片制造工,3119,Science and Engineering Professionals Not Elsewhere Classified,3,10,9,0.3375,0.676,0.7125,2,4,4,0.3375,0,72,25,45,1,2,0,0,unmatched
6-25-02-06,半导体分立器件和集成电路装调工,7412,Electrical and Electronic Engineering Technicians,7,10,9,0.453,0.78,0.537,3,4,3,0.453,0,65,15,70,1,3,0,0,verified
6-25-02-07,磁头制造工,8134,Electrical and electronic trades assistants,8,10,9,0.5515,0.7975,0.5725,3,4,3,0.5515,0,45,60,30,1,2,0,0,unmatched
6-25-03-00,计算机及外部设备装配调试员,7412,Electrical and electronic mechanics and fitters,7,10,9,0.38,0.725,0.6515,3,4,4,0.38,0,65,45,70,1,3,0,0,verified
6-25-04-01,通信系统设备制造工,7411,Electrical and electronic trades workers,7,10,9,0.3855,0.603,0.6585,3,3,4,0.3855,0,65,35,60,1,2,0,0,verified
6-25-04-02,通信终端设备制造工,8130,Electrical and electronics trades workers,8,10,9,0.4235,0.7255,0.6145,3,4,3,0.4235,0,55,45,60,1,2,0,0,unmatched
6-25-04-03,雷达装调工,7412,Electrical and Electronic Trades Workers,7,10,9,0.4065,0.618,0.617,3,3,3,0.4065,0,65,35,40,1,2,0,0,verified
6-25-04-04,激光设备安装调试员,3139,Engineering professionals not elsewhere classified,3,10,9,0.4505,0.7105,0.5875,3,4,3,0.4505,0,68,25,65,1,3,0,0,unmatched
6-25-04-05,智能硬件装调员,7412,Electrical and Electronics Engineering Technicians,7,10,9,0.4135,0.6845,0.5865,3,4,3,0.4135,0,65,35,45,1,3,0,0,verified
6-25-04-06,电子设备机械装校工,7412,Electrical and Electronic Trades Assistants,7,10,9,0.4785,0.7345,0.5665,3,4,3,0.4785,0,65,45,30,1,2,0,0,verified
6-25-04-07,电子设备装接工,7919,Electrical and electronic trades workers not elsewhere classified,7,10,9,0.455,0.77,0.728,3,4,4,0.455,0,45,60,30,1,2,0,0,unmatched
6-25-04-08,电子设备调试工,3322,Electrical and Electronics Engineering Technicians,3,10,9,0.3155,0.5715,0.6375,2,3,4,0.3155,0,65,35,40,1,3,0,0,verified
6-25-04-09,物联网安装调试员,3139,Information and communications technology technicians not elsewhere classified,3,10,9,0.5255,0.6855,0.521,3,4,3,0.5255,0,65,45,60,1,3,0,0,unmatched
6-26-01-01,仪器仪表制造工,7411,Electrical and Electronics Trades Workers,7,10,9,0.4165,0.7045,0.5835,3,4,3,0.4165,0,65,15,70,1,3,0,0,verified
6-26-01-02,钟表及计时仪器制造工,7419,Other Craft and Related Trades Workers,7,10,9,0.4225,0.713,0.5775,3,4,3,0.4225,0,65,40,30,1,2,0,0,unmatched
6-27-01-00,再生物资加工处理工L,9321,"Building and Related Trades Workers, Not Elsewhere Classified",9,10,9,0.444,0.7085,0.556,3,4,3,0.444,0,45,85,30,1,2,0,0,verified
6-28-03-02,水供应输排工L,7131,Water and sewage plant operators,7,10,9,0.5035,0.694,0.4965,3,4,3,0.5035,0,55,75,40,1,3,0,0,verified
6-31-06-00,安全员,3339,Safety and Health Inspectors,3,10,9,0.4895,0.7095,0.5345,3,4,3,0.4895,0,65,35,70,1,3,0,0,unmatched
6-30-05-04,索道运输机械操作工,8311,Stationary Plant and Machine Operators,8,10,9,0.509,0.721,0.663,3,4,4,0.509,0,65,35,40,1,3,0,0,verified
6-28-01-01,锅炉运行值班员,3131,Electrical and electronics engineering technicians,3,10,9,0.466,0.7025,0.5595,3,4,3,0.466,0,65,35,40,1,2,0,0,verified
6-28-01-02,燃料值班员,7919,"Plant and Machine Operators, Not Elsewhere Classified",7,10,9,0.485,0.747,0.637,3,4,4,0.485,0,65,35,60,1,3,0,0,unmatched
6-28-01-03,汽轮机运行值班员,3119,Engineering professionals not elsewhere classified,3,10,9,0.5025,0.774,0.803,3,4,4,0.5025,0,72,35,65,1,3,0,0,unmatched
6-28-01-04,燃气轮机值班员,3119,Engineering Professionals Not Elsewhere Classified,3,10,9,0.296,0.71,0.729,2,4,4,0.296,0,72,25,65,1,3,0,0,unmatched
6-28-01-05,发电集控值班员,3126,Power Station Stationary Engineers,3,10,9,0.603,0.745,0.7255,3,4,4,0.603,0,75,20,65,1,3,0,0,unmatched
6-28-01-06,电气值班员,3121,Electrical and Electronics Engineering Technicians,3,10,9,0.4335,0.736,0.6505,3,4,4,0.4335,0,72,35,65,1,3,0,0,verified
6-28-01-07,火电厂氢冷值班员,3131,Electrical and electronics engineering technicians,3,10,9,0.4305,0.699,0.5545,3,4,3,0.4305,0,65,45,60,1,3,0,0,verified
6-28-01-08,余热余压利用系统操作工L,3122,Electrical and Electronics Engineering Technicians,3,10,9,0.321,0.663,0.716,2,4,4,0.321,0,65,40,60,1,3,0,0,verified
6-28-01-09,水力发电运行值班员L,3126,Electrical and electronics engineering technicians,3,10,9,0.459,0.749,0.666,3,4,4,0.459,0,72,35,65,1,3,0,0,unmatched
6-28-01-10,光伏发电运维值班员L,3122,Electrical and electronics engineering technicians,3,10,9,0.4905,0.6945,0.662,3,4,4,0.4905,0,65,40,60,1,3,0,0,verified
6-28-01-11,锅炉操作工,8134,Stationary Engine and Machine Operators,8,10,9,0.38,0.729,0.675,3,4,4,0.38,0,65,45,30,1,2,0,0,unmatched
6-28-01-12,风力发电运维值班员L,3311,Electrical and electronics engineering technicians,3,10,9,0.399,0.609,0.631,3,3,4,0.399,0,65,75,40,1,3,0,0,verified
6-28-01-13,供热管网系统运行工,3323,Heating and Air Conditioning Mechanics and Installers,3,10,9,0.429,0.686,0.708,3,4,4,0.429,0,65,45,70,1,3,0,0,verified
6-28-01-14,变配电运行值班员,3139,Electrical and Electronics Engineering Technicians,3,10,9,0.4415,0.7905,0.645,3,4,4,0.4415,0,72,35,65,1,3,0,0,unmatched
6-28-01-15,继电保护员,3139,Electrical and electronics engineering technicians not elsewhere classified,3,10,9,0.3355,0.711,0.7385,2,4,4,0.3355,0,75,40,65,1,3,0,0,unmatched
6-28-02-01,燃气储运工,3139,Engineering Professionals Not Elsewhere Classified,3,10,9,0.493,0.739,0.651,3,4,4,0.493,0,65,45,55,1,3,0,0,unmatched
